,y_i,fold
30276,0.17602822,C
30277,0.24160258,C
30278,0.18293041,C
30279,0.14628617,C
30280,0.16161114,C
30281,0.18012059,C
30282,0.16864233,C
30283,0.15325618,C
30284,0.17530107,C
30285,0.15441614,C
30286,0.14792117,C
30287,0.18979335,C
30288,0.16791403,C
30289,0.17050071,C
30290,0.13030058,C
30291,0.15146755,A
30292,0.1479158,A
30293,0.16564971,C
30294,0.35896707,C
30295,0.14461991,A
30296,0.1604687,A
30297,0.16262145,A
30298,0.18776345,A
30299,0.16974857,A
30300,0.1630623,A
30301,0.16224603,A
30302,0.14063722,A
30303,0.13795486,A
30304,0.13717073,A
30305,0.14505419,A
30306,0.14851457,A
30307,0.16533142,A
30308,0.14749366,A
30309,0.14519599,A
30310,0.21398705,A
30311,0.18103898,E
30312,0.17191705,E
30313,0.15827504,E
30314,0.14057806,E
30315,0.15799728,D
30316,0.15695435,A
30317,0.14602718,A
30318,0.12816025,A
30319,0.15078188,A
30320,0.22685646,A
30321,0.1458787,A
30322,0.17030142,A
30323,0.17824166,A
30324,0.21267492,A
30325,0.14936134,A
30326,0.12770523,A
30327,0.1473905,A
30328,0.16269797,A
30329,0.23288265,A
30330,0.24142829,A
30331,0.1389993,A
30332,0.18691242,A
30333,0.15212846,A
30334,0.15400569,A
30335,0.17067145,A
30336,0.18841647,A
30337,0.13552651,A
30338,0.15805408,A
30339,0.2965529,A
30340,0.15739381,A
30341,0.24608281,A
30342,0.19093466,A
30343,0.22790118,A
30344,0.18088709,A
30345,0.180251,A
30346,0.2628842,A
30347,0.26402572,A
30348,0.26394194,A
30349,0.30181795,A
30350,0.27111733,A
30351,0.20981342,A
30352,0.15653181,A
30353,0.1334807,A
30354,0.15285967,A
30355,0.15157107,A
30356,0.15462631,A
30357,0.24489355,A
30358,0.16197756,E
30359,0.17819354,A
30360,0.19217268,C
30361,0.16119853,C
30362,0.13962501,C
30363,0.17127185,A
30364,0.16662224,A
30365,0.17518383,A
30366,0.16135763,A
30367,0.14144148,C
30368,0.13084076,C
30369,0.15451482,A
30370,0.122531146,A
30371,0.1531764,A
30372,0.14525902,B
30373,0.24186872,A
30374,0.16579181,A
30375,0.17325363,A
30376,0.22277385,A
30377,0.15099052,A
30378,0.13600343,A
30379,0.12908264,A
30380,0.15921637,A
30381,0.22977255,A
30382,0.23436165,C
30383,0.44885993,C
30384,0.51262504,C
30385,0.47322804,C
30386,0.42272174,C
30387,0.40148735,C
30388,0.46043053,C
30389,0.3685132,C
30390,0.44887468,C
30391,0.458019,C
30392,0.36005676,C
30393,0.15763497,C
30394,0.1654923,C
30395,0.17795904,C
30396,0.17198326,C
30397,0.16352823,C
30398,0.1776776,C
30399,0.12948655,C
30400,0.2534762,E
30401,0.14984104,A
30402,0.14787903,A
30405,0.15220077,A
30406,0.14866816,A
30407,0.15144038,A
30408,0.1714009,A
30409,0.15177321,A
30410,0.14554429,A
30411,0.16279301,A
30412,0.17960685,A
30413,0.18542278,A
30414,0.17043272,A
30415,0.17879072,A
30416,0.14889364,E
30417,0.18028933,E
30418,0.15474704,A
30419,0.16850674,A
30420,0.23875105,A
30421,0.15580776,A
30422,0.15722731,A
30423,0.1679368,A
30424,0.16087979,A
30426,0.18860337,A
30427,0.16659278,A
30430,0.15872097,A
30431,0.16891399,A
30432,0.20195395,A
30433,0.14699924,A
30434,0.15048294,A
30435,0.17316346,A
30436,0.17860797,A
30437,0.15463933,A
30438,0.17029172,A
30439,0.14957623,A
30440,0.1801577,A
30441,0.261481,A
30442,0.22485325,A
30443,0.26185268,A
30444,0.27254063,A
30445,0.23498791,A
30446,0.27414742,A
30447,0.27847672,A
30448,0.15405042,A
30449,0.19310647,A
30450,0.19114752,A
30451,0.1800059,A
30452,0.15346003,A
30453,0.20532353,A
30454,0.15387267,A
30455,0.15929072,A
30456,0.14829287,A
30457,0.13308014,A
30458,0.13257968,A
30459,0.11659604,A
30460,0.1568283,A
30461,0.15659118,A
30462,0.14141741,A
30463,0.183434,A
30464,0.14656605,A
30465,0.34093213,A
30466,0.1523388,A
30467,0.124421164,A
30468,0.14322694,A
30469,0.14464204,A
30470,0.14372331,A
30471,0.15188137,A
30472,0.15220477,A
30473,0.13317758,D
30474,0.14465801,A
30475,0.15763588,A
30476,0.2795146,A
30477,0.28021455,A
30478,0.12361288,A
30479,0.2672539,A
30480,0.28476682,A
30481,0.28079617,A
30482,0.24285944,A
30483,0.38818628,A
30484,0.17283793,E
30485,0.17574982,E
30486,0.16273852,E
30487,0.1747624,E
30488,0.15409207,E
30489,0.16281462,E
30490,0.170007,E
30491,0.15926558,A
30492,0.16090372,E
30493,0.1522662,E
30494,0.16733591,E
30495,0.14598164,E
30496,0.16763547,E
30497,0.16971196,E
30498,0.17258444,E
30499,0.17745914,E
30500,0.20585078,E
30501,0.27870676,E
30502,0.16895133,E
30503,0.19431797,E
30504,0.1632295,E
30505,0.19317299,E
30506,0.17104338,E
30507,0.1437548,E
30508,0.378551,E
30509,0.42998397,E
30510,0.28308627,E
30511,0.2794416,E
30512,0.3207752,E
30513,0.36419025,E
30514,0.36655864,E
30515,0.3815615,E
30516,0.33616027,E
30517,0.35333437,E
30518,0.27111965,E
30519,0.28365332,E
30520,0.16500773,E
30521,0.16198346,E
30522,0.16006202,E
30523,0.1676718,E
30524,0.1677163,E
30525,0.16523597,E
30526,0.17027983,E
30527,0.15366818,E
30528,0.15429115,E
30529,0.1726507,E
30530,0.17879134,E
30531,0.26751685,E
30532,0.45006397,E
30533,0.25604764,E
30534,0.1727275,E
30535,0.16005029,E
30536,0.18393093,E
30537,0.15921313,E
30538,0.1435608,E
30539,0.17073932,E
30540,0.14100842,E
30541,0.2145921,E
30542,0.17811108,E
30543,0.2619011,E
30544,0.30897707,E
30545,0.14700979,E
30546,0.19484457,E
30547,0.18412948,E
30548,0.41872418,E
30549,0.41400343,E
30550,0.46179748,E
30551,0.51899266,E
30552,0.4905169,E
30553,0.48930404,E
30554,0.5160858,E
30555,0.5084486,E
30556,0.47169054,E
30557,0.51320606,E
30558,0.39278483,E
30559,0.35213,E
30560,0.3317412,E
30561,0.5023605,E
30562,0.47239196,E
30563,0.513552,E
30564,0.38160956,E
30565,0.18495603,E
30566,0.1398907,E
30567,0.15452135,E
30568,0.23324157,E
30569,0.14810432,E
30570,0.14051417,E
30571,0.15822622,E
30572,0.18402304,E
30573,0.18160087,E
30574,0.1603761,E
30575,0.14481774,E
30576,0.13255048,E
30577,0.12594041,E
30578,0.18971767,E
30579,0.13782263,E
30580,0.15250811,E
30581,0.14266808,E
30582,0.18530914,E
30583,0.19637874,E
30584,0.14618537,E
30585,0.12559451,E
30586,0.15109089,E
30587,0.19062525,E
30588,0.19826898,E
30589,0.16974032,E
30590,0.22836894,E
30591,0.16255923,E
30592,0.18679503,E
30593,0.158315,E
30594,0.3205611,E
30595,0.17458326,E
30596,0.190454,E
30597,0.17542103,E
30598,0.17896932,E
30599,0.18740338,E
30600,0.21058467,E
30601,0.15151563,E
30602,0.140149,E
30603,0.13569196,E
30604,0.18893251,E
30605,0.18841735,E
30606,0.19465569,E
30607,0.14861396,E
30608,0.17951278,E
30609,0.16338749,E
30610,0.17353243,E
30611,0.15602161,E
30612,0.18081999,E
30613,0.13718347,E
30614,0.16364846,E
30615,0.14205515,E
30616,0.13331817,E
30617,0.1489875,E
30618,0.17108022,E
30619,0.18207677,E
30620,0.17779559,E
30621,0.1641142,E
30622,0.25215137,E
30623,0.1542547,E
30624,0.19393086,E
30625,0.15711182,E
30626,0.13444012,E
30627,0.14674738,E
30628,0.16009909,E
30629,0.15529951,E
30630,0.15202704,E
30631,0.20274624,E
30632,0.15733667,E
30633,0.16691208,E
30634,0.15162411,E
30635,0.19239426,E
30636,0.19367363,E
30637,0.18026394,E
30638,0.15948744,E
30639,0.14371431,E
30640,0.22749174,E
30641,0.21636888,E
30642,0.21693358,E
30643,0.23945984,E
30644,0.17571637,E
30645,0.14248666,E
30646,0.16206484,E
30647,0.16106777,E
30648,0.15035474,E
30649,0.15303406,E
30650,0.17604849,E
30651,0.14088723,E
30652,0.15157291,E
30653,0.13086045,E
30654,0.17274857,E
30655,0.124952324,E
30656,0.13637751,E
30657,0.17691348,E
30658,0.3980385,E
30659,0.16752699,E
30660,0.1322191,E
30661,0.14767553,E
30662,0.11082362,C
30663,0.13960473,D
30664,0.15610602,E
30665,0.14137036,E
30666,0.16134551,E
30667,0.18274021,E
30668,0.1868092,E
30669,0.15268248,E
30670,0.14779556,E
30671,0.20970143,E
30672,0.15618858,E
30673,0.14059573,E
30674,0.2704521,E
30675,0.18373135,E
30676,0.13307458,E
30677,0.13164845,A
30678,0.14886498,A
30679,0.14589947,C
30680,0.1693866,C
30681,0.1537625,C
30682,0.16447845,C
30683,0.15407407,C
30684,0.15133962,C
30685,0.1682182,A
30686,0.1368973,C
30687,0.208441,C
30688,0.108550385,C
30689,0.15752149,C
30690,0.21520805,C
30691,0.19679785,C
30692,0.14541838,C
30693,0.24159962,C
30694,0.20124331,C
30695,0.25905508,C
30696,0.15737511,C
30697,0.13495874,C
30698,0.12106049,C
30699,0.17682561,C
30700,0.2070361,C
30701,0.13217963,C
30702,0.14503099,A
30703,0.15512258,C
30704,0.33402753,C
30705,0.2330049,C
30706,0.21684404,C
30707,0.13248722,A
30708,0.16912736,C
30709,0.1127952,C
30710,0.35489598,C
30711,0.15632188,C
30712,0.14307597,C
30713,0.13918984,C
30714,0.16247815,C
30715,0.19618118,C
30716,0.14557715,A
30717,0.15540607,C
30718,0.23366994,C
30719,0.1652546,C
30720,0.15768841,C
30721,0.14804009,C
30722,0.14063698,C
30723,0.15189917,C
30724,0.15184869,A
30725,0.30641663,C
30726,0.15877578,C
30727,0.17056961,C
30728,0.15660623,C
30729,0.20427868,C
30730,0.48874742,C
30731,0.13782065,C
30732,0.17160279,C
30733,0.18090689,C
30734,0.17054045,C
30735,0.13271415,C
30736,0.18822336,C
30737,0.23281778,A
30738,0.21497543,C
30739,0.16982779,C
30740,0.13369682,C
30741,0.15547472,C
30742,0.24429992,C
30743,0.15592211,C
30744,0.15924081,C
30745,0.20870987,C
30746,0.24957259,C
30747,0.17330459,C
30748,0.23797435,C
30749,0.1391087,C
30750,0.16928416,C
30751,0.13075048,C
30752,0.13762112,C
30753,0.1569291,C
30754,0.23047526,C
30755,0.14825258,C
30756,0.14765643,C
30757,0.15430297,C
30758,0.1635764,C
30759,0.12880489,C
30760,0.16026151,A
30761,0.18668531,C
30762,0.15246546,C
30763,0.17869723,C
30764,0.14567773,C
30765,0.156291,C
30766,0.16523734,C
30767,0.13117857,C
30768,0.15998134,C
30769,0.16813742,C
30770,0.14216611,C
30771,0.18787906,C
30772,0.21776232,C
30773,0.15032412,C
30774,0.16979441,C
30775,0.1435888,C
30776,0.19081384,C
30777,0.1538224,C
30778,0.18639153,C
30779,0.1803922,C
30780,0.13593659,C
30781,0.12226664,C
30782,0.15412384,C
30783,0.16766435,C
30784,0.54408944,C
30785,0.18845844,C
30786,0.18185014,C
30787,0.15432729,C
30788,0.17181234,C
30789,0.15185437,C
30790,0.16559824,C
30791,0.15767302,C
30792,0.16181116,C
30793,0.14403367,A
30794,0.18649194,C
30795,0.21360865,C
30796,0.16170499,C
30797,0.16187114,C
30798,0.18943724,C
30799,0.21787988,C
30800,0.1401569,C
30801,0.15338732,C
30802,0.2204917,C
30803,0.24012165,C
30804,0.1805594,C
30805,0.18669936,A
30806,0.19354394,C
30807,0.13447116,C
30808,0.15207756,C
30809,0.13755356,C
30810,0.22896224,C
30811,0.14491627,C
30812,0.16758841,C
30813,0.19147983,C
30814,0.19479716,C
30815,0.13863008,C
30816,0.16116056,C
30817,0.16736898,C
30818,0.17734851,A
30819,0.20087472,C
30820,0.20914444,C
30821,0.15758461,C
30822,0.15286501,C
30823,0.16953665,A
30824,0.12636694,A
30825,0.15520692,D
30826,0.14804316,C
30827,0.16867274,E
30828,0.16154629,A
30829,0.25113803,A
30830,0.17499077,E
30831,0.29406074,A
30832,0.14970118,A
30833,0.17481503,E
30834,0.16343817,A
30835,0.15746689,A
30836,0.211606,E
30837,0.26921484,A
30838,0.20508206,C
30839,0.17915076,A
30840,0.15868077,A
30841,0.20274985,A
30842,0.18969117,C
30843,0.15935908,A
30844,0.16197842,A
30845,0.16614214,A
30846,0.17864032,A
30847,0.14321704,A
30848,0.2254769,C
30849,0.16906947,C
30850,0.14556974,E
30851,0.11362652,D
30852,0.15992594,E
30853,0.17155346,A
30854,0.18674062,A
30855,0.115092695,A
30856,0.22702645,C
30857,0.23245059,A
30858,0.12458786,C
30859,0.15217152,E
30860,0.18166213,C
30861,0.1462508,A
30862,0.15396637,E
30863,0.14467552,E
30864,0.1512243,A
30865,0.13716112,E
30866,0.18825571,E
30867,0.16196483,E
30868,0.16881856,E
30869,0.4746564,E
30870,0.19099855,E
30871,0.3578633,A
30872,0.16369338,A
30873,0.21530235,E
30874,0.1548757,E
30875,0.33521754,E
30876,0.14352825,E
30877,0.14251119,E
30878,0.16551396,E
30879,0.15006098,E
30880,0.2635699,E
30881,0.15330689,E
30882,0.1573565,A
30883,0.14773764,A
30884,0.36208752,A
30885,0.2681053,A
30886,0.15620334,E
30887,0.15331084,E
30888,0.15342891,A
30889,0.4844576,E
30890,0.1892485,E
30891,0.13732694,A
30892,0.16298607,E
30893,0.17148969,A
30894,0.15438335,E
30895,0.15607056,A
30896,0.13506728,E
30897,0.16463709,E
30898,0.20160979,A
30899,0.15545478,E
30900,0.14603113,E
30901,0.21680161,A
30902,0.14342925,E
30903,0.21062121,A
30904,0.16892111,E
30905,0.1492384,E
30906,0.50000703,E
30907,0.2079727,E
30908,0.15050498,A
30909,0.15840682,E
30910,0.16194926,A
30911,0.16759092,A
30912,0.13566896,E
30913,0.18018585,E
30914,0.13340576,A
30915,0.14971022,E
30916,0.37275773,E
30917,0.17245974,E
30918,0.18041396,E
30919,0.14110452,E
30920,0.15222898,E
30921,0.14981213,E
30922,0.1273865,A
30923,0.18274137,A
30924,0.15814522,A
30925,0.15337491,E
30926,0.2609721,E
30927,0.15585807,E
30928,0.16658762,A
30929,0.3004578,E
30930,0.16911234,E
30931,0.16060714,E
30932,0.14991365,E
30933,0.21430524,A
30934,0.22982615,E
30935,0.32657805,E
30936,0.16186658,A
30937,0.14637682,A
30938,0.15885039,A
30939,0.160612,E
30940,0.5024009,E
30941,0.1715958,E
30942,0.1490983,E
30943,0.20373344,E
30944,0.15209386,E
30945,0.14038351,E
30946,0.48070765,E
30947,0.15553051,A
30948,0.15328914,E
30949,0.18153536,E
30950,0.14304611,E
30951,0.13801764,E
30952,0.16111666,E
30953,0.16877423,A
30954,0.15894032,E
30955,0.12873915,E
30956,0.18304864,E
30957,0.43750542,E
30958,0.4628372,E
30959,0.19687794,A
30960,0.12693797,E
30961,0.15102082,A
30962,0.1552642,E
30963,0.13937312,E
30964,0.37847286,E
30965,0.15499285,A
30966,0.18130088,E
30967,0.15731773,E
30968,0.17914203,E
30969,0.1821059,E
30970,0.14481816,A
30971,0.20171201,A
30972,0.1540708,E
30973,0.14372748,A
30974,0.15892029,E
30975,0.15009966,A
30976,0.15620194,E
30977,0.1474606,E
30978,0.17674594,E
30979,0.14324516,E
30980,0.18318793,A
30981,0.14508776,A
30982,0.15489203,E
30983,0.1420389,E
30984,0.1503047,E
30985,0.1505436,E
30986,0.14193898,E
30987,0.1386097,E
30988,0.14326245,E
30989,0.22654073,E
30990,0.17116722,A
30991,0.39028567,E
30992,0.1521334,E
30993,0.14809859,A
30994,0.27301082,A
30995,0.1658611,E
30996,0.14926699,E
30997,0.15854344,E
30998,0.16357623,E
30999,0.16841233,E
31000,0.14161895,E
31001,0.15150331,A
31002,0.19070648,E
31003,0.13916452,E
31004,0.14333683,E
31005,0.17495649,E
31006,0.15994525,A
31007,0.15643327,E
31008,0.3800841,E
31009,0.15026715,A
31010,0.15880568,A
31011,0.13335767,E
31012,0.18327463,E
31013,0.1722508,A
31014,0.48798972,E
31015,0.48899966,E
31016,0.20925137,E
31017,0.4795636,E
31018,0.14289711,E
31019,0.18587139,E
31020,0.16523854,A
31021,0.15900461,E
31022,0.15939417,E
31023,0.44560084,E
31024,0.14897674,A
31025,0.16532888,E
31026,0.16890298,E
31027,0.1361449,A
31028,0.15154892,A
31029,0.1389888,E
31030,0.14418095,E
31031,0.14405406,A
31032,0.1601548,E
31033,0.19745976,E
31034,0.16370428,A
31035,0.15116686,E
31036,0.1824137,E
31037,0.1512422,E
31038,0.20369686,A
31039,0.16753519,E
31040,0.1515154,A
31041,0.14308426,E
31042,0.14906618,E
31043,0.1792518,E
31044,0.19674304,E
31045,0.20252003,A
31046,0.14153838,E
31047,0.4759245,E
31048,0.18824142,A
31049,0.15714031,A
31050,0.22745489,A
31051,0.14090785,E
31052,0.14461747,E
31053,0.1753901,E
31054,0.49434155,E
31055,0.17165872,A
31056,0.46970022,E
31057,0.18249738,E
31058,0.15232584,A
31059,0.1466834,E
31060,0.16042231,A
31061,0.14228973,E
31062,0.16241421,A
31063,0.17976034,E
31064,0.17284238,E
31065,0.1564104,E
31066,0.13075842,D
31067,0.20885682,E
31068,0.15547448,E
31069,0.18563521,E
31070,0.43495217,E
31071,0.155311,D
31072,0.13788868,E
31073,0.16706173,E
31074,0.1698087,E
31075,0.1509186,A
31076,0.12699501,E
31077,0.1629779,E
31078,0.17936024,E
31079,0.18251526,E
31080,0.19033852,A
31081,0.19284521,E
31082,0.45901853,E
31083,0.16320457,C
31084,0.24353066,C
31085,0.16196945,C
31086,0.19788104,C
31087,0.12540571,C
31088,0.17333539,C
31089,0.14686486,C
31090,0.12069273,C
31091,0.15345183,C
31092,0.121520236,C
31093,0.15303966,C
31094,0.45400965,C
31095,0.1816927,C
31096,0.17505005,C
31097,0.13819729,C
31098,0.16722633,C
31099,0.15273169,C
31100,0.11492152,A
31101,0.10350758,C
31102,0.1255262,C
31103,0.14696778,A
31104,0.1173732,C
31105,0.15148644,A
31106,0.24862544,C
31107,0.12274238,C
31108,0.19421598,C
31109,0.434331,C
31110,0.15360448,A
31111,0.1508615,C
31112,0.42907035,C
31113,0.16431218,C
31114,0.11367653,C
31115,0.14752819,C
31116,0.15095411,C
31117,0.23158862,C
31118,0.1690461,C
31119,0.12187019,C
31120,0.1519995,A
31121,0.1818918,C
31122,0.14459604,C
31123,0.13162969,C
31124,0.12642966,C
31125,0.29109356,C
31127,0.11655354,C
31128,0.16288936,B
31129,0.47353283,C
31130,0.16139743,A
31131,0.3159446,C
31132,0.48900837,C
31133,0.1599789,A
31134,0.16248319,A
31135,0.1713616,A
31136,0.13172504,A
31137,0.16258338,C
31138,0.1598784,A
31139,0.26609272,C
31140,0.1522628,A
31141,0.17705137,A
31142,0.44693914,C
31143,0.14753261,E
31144,0.12817958,A
31145,0.15578488,E
31146,0.14258984,E
31147,0.13400456,A
31148,0.15313274,E
31149,0.15652008,E
31150,0.12926173,D
31151,0.15789339,A
31152,0.15418944,A
31153,0.1739513,E
31154,0.18118551,E
31155,0.5047729,E
31156,0.17156787,E
31157,0.16139191,E
31158,0.17068414,E
31159,0.13193358,A
31160,0.26179278,A
31161,0.32419804,E
31162,0.34894982,E
31163,0.15849973,A
31164,0.15924262,E
31165,0.1852136,E
31166,0.20250407,E
31167,0.14998335,E
31168,0.27894458,E
31169,0.13937241,E
31170,0.149777,D
31171,0.18320468,E
31172,0.14892304,E
31173,0.45268533,E
31174,0.1981342,E
31175,0.14007539,E
31176,0.51008093,E
31177,0.1433222,A
31178,0.3655856,E
31179,0.33923498,E
31180,0.16272148,E
31181,0.17934114,E
31182,0.15937588,A
31183,0.17602761,A
31184,0.1774104,A
31185,0.13646665,A
31186,0.18937229,E
31187,0.15283735,E
31188,0.3460613,E
31189,0.25615513,E
31190,0.14270234,E
31191,0.11741784,E
31192,0.28858295,E
31193,0.17438006,E
31194,0.16588116,E
31195,0.50521505,E
31196,0.15408699,C
31197,0.19497354,C
31198,0.13255112,C
31199,0.31132033,C
31200,0.22196728,C
31201,0.18996155,C
31202,0.19089174,C
31203,0.3673911,C
31204,0.1435222,C
31205,0.14180872,C
31206,0.1701807,C
31207,0.15705973,C
31208,0.12646365,C
31209,0.15811515,C
31210,0.30729726,C
31211,0.15821885,A
31212,0.15110275,C
31213,0.17087607,C
31214,0.15605658,C
31215,0.19635212,C
31216,0.16673003,C
31217,0.13107277,C
31218,0.15819597,C
31219,0.1709973,C
31220,0.14536887,C
31221,0.14260432,C
31222,0.14145151,A
31223,0.46343943,C
31224,0.17343083,C
31225,0.1416182,C
31226,0.13723463,A
31227,0.34563053,A
31228,0.13979009,A
31229,0.16703874,C
31230,0.18305981,A
31231,0.14139505,C
31232,0.1648324,C
31233,0.1897431,C
31234,0.1736896,C
31235,0.24017058,C
31236,0.17839366,C
31237,0.0977952,C
31238,0.13495347,C
31239,0.46306458,C
31240,0.19604091,C
31241,0.1583562,C
31242,0.25497463,C
31243,0.1819434,C
31244,0.48391116,C
31245,0.18699735,C
31246,0.12778488,C
31247,0.18349703,C
31248,0.14127946,C
31249,0.16913247,C
31250,0.16219151,C
31251,0.14737096,C
31252,0.13546057,A
31253,0.31761408,C
31254,0.14337668,C
31255,0.15673244,C
31256,0.1703061,C
31257,0.15075748,C
31258,0.43772328,C
31259,0.1213402,C
31260,0.45849413,C
31261,0.16056348,C
31262,0.13545713,C
31263,0.16075891,A
31264,0.157695,C
31265,0.15699676,A
31266,0.23986766,C
31267,0.17523333,C
31268,0.17762673,C
31269,0.11623195,C
31270,0.15119359,A
31271,0.23727603,C
31272,0.23383543,C
31273,0.21151192,C
31274,0.18001482,C
31275,0.2234891,C
31276,0.12039836,C
31277,0.18080159,C
31278,0.22567597,C
31279,0.16502354,C
31280,0.10443547,C
31281,0.34925324,C
31282,0.19732654,A
31283,0.14971985,C
31284,0.34439495,C
31285,0.15410024,C
31286,0.13908762,A
31287,0.1764879,C
31288,0.13367034,C
31289,0.26781565,C
31290,0.12698716,A
31291,0.21589017,C
31292,0.27958548,C
31293,0.23373565,C
31294,0.17360356,C
31295,0.18180922,C
31296,0.18107623,C
31297,0.2627294,A
31298,0.425133,C
31299,0.1508691,C
31300,0.16437265,C
31301,0.43772328,C
31302,0.16465925,A
31303,0.13153474,A
31304,0.13920559,C
31305,0.16100524,C
31306,0.2420889,C
31307,0.14495921,C
31308,0.42157018,C
31309,0.1597425,C
31310,0.13749051,A
31311,0.18904388,C
31312,0.15591535,C
31313,0.21292359,C
31314,0.16904727,C
31315,0.21228004,C
31316,0.18010882,C
31317,0.31346905,C
31318,0.19215661,C
31319,0.17843136,C
31320,0.43772328,C
31321,0.17820123,C
31322,0.16261722,C
31323,0.13256076,C
31324,0.1594649,C
31325,0.14651719,C
31326,0.44747707,C
31327,0.17372656,C
31328,0.1522843,A
31329,0.14995708,C
31330,0.2054058,C
31331,0.3081041,C
31332,0.121760905,C
31333,0.18411678,C
31334,0.18187931,C
31335,0.2772131,C
31336,0.27324805,C
31337,0.16077787,C
31338,0.14989676,C
31339,0.39992625,C
31340,0.18488845,C
31341,0.12630165,A
31342,0.34069633,C
31343,0.16172586,C
31344,0.15487745,A
31345,0.1865133,C
31346,0.16453263,C
31347,0.2894637,C
31348,0.19825482,C
31349,0.20514289,C
31350,0.3224763,A
31351,0.10298778,C
31352,0.12887211,A
31353,0.1956807,C
31354,0.16683686,C
31356,0.2438143,C
31357,0.16617376,C
31358,0.21497922,C
31359,0.22505265,A
31360,0.2849435,C
31361,0.23029333,C
31362,0.13558702,A
31363,0.14075539,C
31364,0.1770219,C
31365,0.16114736,C
31366,0.19678679,C
31367,0.1819328,C
31368,0.21617538,C
31369,0.4556691,C
31370,0.36888257,C
31371,0.17054468,C
31372,0.1817658,C
31373,0.14314163,C
31374,0.33862817,C
31375,0.15565209,E
31376,0.2313288,C
31377,0.2036911,C
31378,0.15231362,C
31379,0.15867014,A
31380,0.19593489,C
31381,0.21965389,C
31382,0.13105534,C
31383,0.14983672,A
31384,0.40245444,C
31385,0.18772449,C
31386,0.15849508,C
31387,0.14107059,C
31388,0.20090543,C
31389,0.18194935,C
31390,0.14361033,C
31391,0.42157018,C
31392,0.17492622,C
31393,0.18652432,C
31394,0.20709458,C
31395,0.15597132,C
31396,0.31792384,C
31397,0.24426028,C
31398,0.14948682,C
31399,0.38384053,C
31400,0.46987852,C
31401,0.12468613,A
31402,0.16403441,C
31403,0.17787656,C
31404,0.1529852,C
31405,0.17624271,C
31406,0.17803216,C
31407,0.28976977,C
31408,0.16272944,C
31409,0.21649675,C
31410,0.2296099,C
31411,0.16042215,C
31412,0.14328907,C
31413,0.25997657,C
31414,0.16822666,C
31415,0.16998114,C
31416,0.2570293,C
31417,0.1410271,C
31418,0.19398816,C
31419,0.14471059,C
31420,0.16814926,C
31421,0.2197655,C
31422,0.16308492,C
31423,0.27365047,C
31424,0.104962274,C
31425,0.15069543,C
31426,0.28778243,C
31427,0.12532237,C
31428,0.22380802,C
31429,0.1703447,C
31430,0.1707806,C
31431,0.15622057,C
31433,0.38778114,C
31434,0.1235145,C
31435,0.12156238,C
31436,0.18815221,A
31437,0.3514694,C
31438,0.109531134,C
31439,0.23373254,C
31440,0.17271556,C
31441,0.17665239,C
31442,0.2580768,C
31443,0.17311397,C
31444,0.18474889,C
31445,0.15715328,C
31446,0.19159743,C
31447,0.18295431,C
31448,0.14540324,C
31449,0.14201468,C
31450,0.13314784,A
31451,0.41970068,C
31452,0.12269862,C
31453,0.18165466,C
31454,0.1693703,C
31455,0.1368826,C
31456,0.1674471,C
31457,0.14736876,A
31458,0.4223715,C
31459,0.16958907,C
31460,0.4320843,C
31461,0.19206512,C
31462,0.13944672,C
31463,0.18486843,C
31464,0.18250111,C
31465,0.2691485,C
31466,0.24801792,C
31467,0.17820251,C
31468,0.16606632,C
31469,0.15290968,C
31470,0.17141888,C
31471,0.1485935,C
31472,0.1496545,A
31473,0.14204696,C
31474,0.18914264,C
31475,0.16794829,C
31476,0.15888989,C
31477,0.117455706,C
31478,0.13758418,C
31479,0.11800991,A
31480,0.34394646,A
31481,0.1753728,A
31482,0.29397547,E
31483,0.17641807,A
31484,0.360135,A
31485,0.1402359,E
31486,0.22768793,A
31487,0.17757761,C
31488,0.37871468,A
31489,0.14384659,C
31490,0.16158617,C
31491,0.20846671,A
31492,0.3539313,A
31493,0.13008347,C
31494,0.14685862,A
31495,0.3352424,E
31496,0.17513102,A
31497,0.35856962,A
31498,0.148064,A
31499,0.15035255,A
31500,0.14691518,A
31501,0.21753134,E
31502,0.13913627,E
31503,0.34608454,A
31504,0.15367451,E
31505,0.14004505,E
31506,0.34673893,A
31507,0.16850165,E
31508,0.22631748,A
31509,0.17604297,A
31510,0.1922482,A
31511,0.17500745,E
31512,0.17510805,E
31513,0.15534072,C
31514,0.21902014,A
31515,0.14295858,C
31516,0.17187643,A
31517,0.16135707,A
31518,0.15096584,C
31519,0.35240746,A
31520,0.2560357,A
31521,0.12413763,C
31522,0.3412593,E
31523,0.36281854,A
31524,0.19016251,E
31525,0.15967797,E
31526,0.19972855,A
31527,0.16984028,D
31528,0.17990091,C
31529,0.31406197,A
31530,0.27748623,C
31531,0.2143653,A
31532,0.14293672,A
31533,0.12719911,A
31534,0.21521325,A
31535,0.124890625,A
31536,0.19939648,E
31537,0.16637656,A
31538,0.18876377,C
31539,0.16147122,E
31540,0.14898469,E
31541,0.16357917,A
31542,0.1671712,C
31543,0.2656591,A
31544,0.18580161,E
31545,0.16336085,A
31546,0.16130807,C
31547,0.19523303,E
31548,0.17014545,A
31549,0.19943018,A
31550,0.3014551,C
31551,0.17886756,C
31552,0.14687686,C
31553,0.1670571,A
31554,0.328618,A
31555,0.17630345,A
31556,0.14642952,A
31557,0.12962267,C
